original_title,poster_path,date,rate
The Jungle Book,/6BhybPISxk116taUo9J76tVo1hs.jpg,1994,5.9
Die Macht der Bilder: Leni Riefenstahl,/lTiL9emewC7DLS9A9O5aZf7Ywum.jpg,1993,6.7
Little Buddha,/lXbIlZEisZs2V44YGA6yr4PBHZs.jpg,1993,6.0
New Nightmare,/oLEZibnraixTE68rTaYv4FEmvYd.jpg,1994,6.4
Mrs. Parker and the Vicious Circle,/bLmyaiin2zavjmTsIOaUMT4KC2X.jpg,1994,6.3
The Naked Gun 33⅓: The Final Insult,/k3F8N3jeqXOpm1qjY7mL8O6vdx.jpg,1994,6.4
The Paper,/3FMfcgvjwgmyoT6Pp89wALzSUHT.jpg,1994,6.1
Reality Bites,/gbi7dmxPNVqJQpKnHOpZ9dmeWAO.jpg,1994,6.5
Red Rock West,/d1TwyCjnJMKIgMw0CgH2nQsKZAN.jpg,1993,6.4
Ri¢hie Ri¢h,/hbNmaqJcjg4ChZ5vvfQpNzizoiR.jpg,1994,5.4
Safe Passage,/3t8zDeD29iqjhz6k8OuvRizu8h.jpg,1994,5.3
The River Wild,/8NFAQxZud5Kisw1sd9WxfBG54.jpg,1994,6.1
Speed,/bDLiyoxdK8mZHaeYVOxMZj7WGkb.jpg,1994,6.8
Speechless,/nN5BPaG720jhkNf29Pogm1O1mq4.jpg,1994,5.6
Timecop,/jCuhVKfj0vvR7iH8D5Aa0Q1ZX8e.jpg,1994,5.5
True Lies,/mTAHr5h5i64hTLqo0cW2X2083Cx.jpg,1994,6.8
When a Man Loves a Woman,/n3B7MBFwyKj9OaTscDZlfJt8Ayy.jpg,1994,6.0
Wyatt Earp,/zSGDgcWHqmQxmX4mLJZgT5UgLjj.jpg,1994,6.5
Bad Company,/tq9dJtuOAMhBjXTaJ7WrD0mEWHe.jpg,1995,5.2
A Man of No Importance,/l3APcL3lgn5KztIOe1BQ6mKQFKB.jpg,1994,6.2
S.F.W.,/2o9zTDKdC4MHNIYBLgFMpO5ik9o.jpg,1994,6.1
A Low Down Dirty Shame,/2R1vC1krfvX4U7ObdOCtQak2mgY.jpg,1994,6.0
Le colonel Chabert,/rzfli2FuCuE2n3b5FNQ6RmJCMEl.jpg,1994,5.9
"Faster, Pussycat! Kill! Kill!",/u0YrGkpjL5H190qqEsQavZ2WrV5.jpg,1965,6.5
Jason's Lyric,/3dYMkjzABC2KRvyHvBjhEg4gaBj.jpg,1994,5.9
The Secret Adventures of Tom Thumb,/1X9xCx8onIKeW9yMO6zDFf3KHZg.jpg,1993,6.7
Coldblooded,/oRZRUO11vOnsSnHMQATeNM06Lsu.jpg,1995,6.5
Fall Time,/zCdFbHgOPgxkVikuPvUKYlakXuf.jpg,1995,6.2
The Fear,/4ZapAkyJSLfT3rS6W8ozSM7Ozq8.jpg,1995,4.4
Frank and Ollie,/7ZtlUAC0Uazg3i1U2ha318EOV2P.jpg,1995,6.8
Highlander III: The Sorcerer,/8ZeckjmtObR3QPjzSm4X656vFS2.jpg,1994,4.6
Federal Hill,/79qtZM5nPGnslmrWjXWHdawwQhd.jpg,1995,5.7
In the Mouth of Madness,/xgrCUFFimv5gom3X01KpLIPVt1E.jpg,1994,7.1
8 Seconds,/dNkJp1oOZxiEYFSRyZfcEreGZNS.jpg,1994,7.0
Above the Rim,/1ng4sowDKOPMJk9xO2G1g1c2DRs.jpg,1994,6.6
Martin Lawrence: You So Crazy,/sXoIo05zEY47L6ICjG0RqiVoDwj.jpg,1994,5.3
The Age of Innocence,/xdkFwyufgtTR4E9rk4CL2r4l00a.jpg,1993,7.0
Airheads,/jx06ghWxAC0BdrxUa03rti81RcY.jpg,1994,5.8
The Air Up There,/9DqFILk5EHGRpBF1nM0lcFkjEdC.jpg,1994,5.2
Barcelona,/ykfnXaAvepoUeGpDlqQTLAcTjjr.jpg,1994,6.5
Being Human,/eFf8wEH273Bij2O9d9LCLDu4fdU.jpg,1994,5.2
The Beverly Hillbillies,/idzXsphp93p4a2CurbjACcqTVMq.jpg,1993,5.0
Beverly Hills Cop III,/tw9gAhqQcBFX0X0XfVbWqUsmzoU.jpg,1994,5.5
Black Beauty,/e8LdBWsUzjjvUjMwgfaAukQXg3i.jpg,1994,6.6
Blink,/mmy2q3CoDlmVl3SmnlIdoGIo5MT.jpg,1994,6.3
Blue Chips,/upew7DDF9ueZ0Wq9jT71fPpCtiK.jpg,1994,5.7
Blue Sky,/wTj6LHt0Q1ReMqLuehawOjXh0ch.jpg,1994,6.1
Body Snatchers,/4GLnErLrLfban9JDCOsxB9Xeegq.jpg,1993,5.8
Boxing Helena,/eEiCGxRMhU1pAZj03GmnjtVGEiR.jpg,1993,4.6
A Bronx Tale,/wlYIwDwk53R4h0uMnpK1NAhHqdg.jpg,1993,7.4
Cabin Boy,/yO66Qjbj1Qlm3war4Z18hjXrYkV.jpg,1994,5.0
Calendar Girl,/lr24NrKyzKjkAtFOi0uveKeqfIE.jpg,1993,4.4
Carlito's Way,/tGPqPHuOCbyFxwllrYgKkPDu9xB.jpg,1993,7.7
City Slickers II: The Legend of Curly's Gold,/gh0lsyJARglhpbKmnY8i8M7V5bI.jpg,1994,4.9
Clean Slate,/kAYsvQvBVshLHGTIDGHcj9jTJq0.jpg,1994,5.7
Cliffhanger,/8XefYka77ypAnPJvaVlfUGBBs4a.jpg,1993,6.1
Coneheads,/9vuFI0xV1yZfsWr23evJlkRDL8j.jpg,1993,4.8
Cops & Robbersons,/wnkWgFU5UcLwbExCp1YtCg5Ox4E.jpg,1994,5.1
The Cowboy Way,/dNyAx7mCOz69QtNObLKC2gw9f1p.jpg,1994,5.2
Dangerous Game,/uA33fZpS0EBDfo0v9dQ1oiOUSpf.jpg,1993,5.6
Dazed and Confused,/ksw0G7zSM98rKZWNwl5EuEgpXpt.jpg,1993,7.4
Demolition Man,/k0PN3Ho12cGGIVJW7SCS7apLYaP.jpg,1993,6.4
The Endless Summer 2,/uNWiRuJWa4yRd4DsjonnWn7gEQG.jpg,1994,6.8
Even Cowgirls Get the Blues,/i6EHIy9L2OEWuEA0tnehi9PFkdi.jpg,1994,4.4
Fatal Instinct,/sZDp3eHwujNR71aNU0rLDz7phJA.jpg,1993,5.5
霸王别姬,/iQ7qq1MStTg5G7ID7vxW2rwfsdW.jpg,1993,7.7
The Favor,/eKpxCQllaktjfqR11ITbYstcHmD.jpg,1994,4.4
Fearless,/mhJTfQiHdDXcx58dAcMwnq61k0L.jpg,1993,6.8
Fear of a Black Hat,/jrpkn4GuBDS1Kh0lyR1UcXgeMi9.jpg,1994,5.9
With Honors,/b4fwH4wTvm47P14NSXxaOeQvINM.jpg,1994,6.1
Flesh and Bone,/3bSequ38Oi1tWElVTdOKiR24MPP.jpg,1993,6.2
Widows' Peak,/xXyVUwvJesJJChzpvn7xj5cAOfm.jpg,1994,5.3
For Love or Money,/j6ETIHrcTYb6roZmnHhoQ0LDsu1.jpg,1993,5.7
The Firm,/ykoBRyHWvP3akdo98UcIxWAHXeu.jpg,1993,6.6
Free Willy,/vIjiTSNA52VGGP9eeegNaMKXNhf.jpg,1993,6.0
Fresh,/uXRIIUzjDZZdWR2cUzPJ9eAqaHv.jpg,1994,7.5
The Fugitive,/3gzLGFBoJM1xlNk0Ulzp0cJ6uPp.jpg,1993,7.2
Geronimo: An American Legend,/cipYLKXoT3PRPIccwUN47bZvYhO.jpg,1993,5.9
Getting Even with Dad,/n8n8wp812DKzLOi9Eow5Ajomm67.jpg,1994,4.6
Go Fish,/dyKh0Kv9XmG22ZRioJINKMts262.jpg,1994,4.8
A Good Man in Africa,/g5GtunDYY9jqUp2loU92IoTIKWy.jpg,1994,5.4
Guilty as Sin,/hQwk4PZdDVJI6SYEEqxx4zqco0j.jpg,1993,5.7
Hard Target,/6WEu60V7EzncuFJSVmGJzhFvs4I.jpg,1993,6.1
Heaven & Earth,/hXSUatA39pbfwaqOGFHFdwswAXc.jpg,1993,6.4
Live Nude Girls,/Akk7MMkH2g95e6LghQBNrDzKiAy.jpg,1995,5.0
The Englishman Who Went Up a Hill But Came Down a Mountain,/ls7KPoxNiy3IcAot3QB0oFuMtdW.jpg,1995,6.1
The House of the Spirits,/zcm1tp34jNFbTltJhlr7bsvIvmh.jpg,1993,6.7
House Party 3,/b6yh57uYZUvpYkH3RKL3ZIvoszl.jpg,1994,5.0
The Hudsucker Proxy,/olViHNQHPy18SOJvbAI1bXUjHXI.jpg,1994,7.1
I'll Do Anything,/nTDUwFB9FlNxb6yMI6qJRPNrZcd.jpg,1994,5.8
In the Army Now,/j7306D476K6bIKKatGL7tLC26ro.jpg,1994,4.8
In the Name of the Father,/22UfH59UppgMtDIMjD6DxhO8J2C.jpg,1993,7.6
The Inkwell,/uINVYNlnCbSLCkqveGwj7j4oFTf.jpg,1994,4.8
Jimmy Hollywood,/pMFMuAdQORx4GoGs6HuZyUepIkN.jpg,1994,4.9
Judgment Night,/lNXmgUrP6h1nD53gkFh4WDzT6RZ.jpg,1993,6.4
Jurassic Park,/c414cDeQ9b6qLPLeKmiJuLDUREJ.jpg,1993,7.6
Kalifornia,/2mKtsNtQ2yMZPrBL1wXWzolvxaZ.jpg,1993,6.5
Killing Zoe,/jAnpPlUUhBqztIfCfg3OKsTYMhu.jpg,1993,6.1
King of the Hill,/HzTiZWfb0bdyJoM7Et6XCgfi9X.jpg,1993,6.4
Lassie,/7RebpDOVAPu28mdWzUGB8GSSQpq.jpg,1994,6.1
Last Action Hero,/yeLurMF2Xy3nex17hBbxft6zGR0.jpg,1993,6.1
Life With Mikey,/1SXdMpxVh8KFxZQRXxZaeZmVkEl.jpg,1993,5.2
Lightning Jack,/myB6eGNcJrBnFW2EtTQMX5zmn3M.jpg,1994,5.7
M. Butterfly,/c7oXl40SpsPifAePUiI1KcGu0SX.jpg,1993,6.5
Made in America,/8swGX78Q5s7z47MRByf1E8MUNqP.jpg,1993,5.3
Malice,/dlTWhgLHdEgSmCa8nEFgN7Hfu05.jpg,1993,5.9
The Man without a Face,/24QERLoucnNZIE0gGYdCFzi58IV.jpg,1993,6.2
Manhattan Murder Mystery,/6y04YdXDoSNxiJ5g0h92NBiatyv.jpg,1993,7.1
Menace II Society,/s1uQMgbK2tfaYltK6uDXU1xoYWA.jpg,1993,7.2
愛のコリーダ,/ztLv3Co2uLZMV7YERWbPrTMUi03.jpg,1976,6.5
What Happened Was...,/1uMZU6c8Uxlp2OiGQIwGmH4D9EZ.jpg,1994,6.6
Much Ado About Nothing,/6qlYYvDZ0Tb5h0t7sLwy4sjGIwM.jpg,1993,7.2
Mr. Jones,/yeSnOxbdYqHexjZMG91Ep4MAbr8.jpg,1993,5.9
Mrs. Doubtfire,/jx4NvllNGN7o5bpIhcCMh26Xwaj.jpg,1993,7.0
Naked,/td4htWFSOuGA3LIyNyswWh0CMcJ.jpg,1993,7.4
The Next Karate Kid,/gu5SOBWsoxDy6mWKAkOt20zTXOb.jpg,1994,4.8
The New Age,/fhtW0cu3HXnftqasdt8ptKOQDjU.jpg,1994,5.3
No Escape,/d2Q8jXe4dW4YKlemRb7oVlY6Msj.jpg,1994,6.1
Orlando,/lFToTOQuwKrN72MHyhhuVdNC8L4.jpg,1992,6.7
A Perfect World,/4gb38JSPBmAtFopC8vb20Paj20h.jpg,1993,7.2
The Piano,/yuGqa81ye11dDAeBZ9MResJSmoY.jpg,1993,7.1
Poetic Justice,/vfXuJbZucP2hgkuthwMyz1IEM8s.jpg,1993,6.8
The Program,/htlXORTSRrJggKYsMMwIagGMXUG.jpg,1993,6.0
The Puppet Masters,/tlcrpwjZZdlgArmZiXtr4ecgQfy.jpg,1994,5.6
Radioland Murders,/7OISTd5DyzQ6yW8UMGA2EfieG8u.jpg,1994,5.9
The Ref,/njp8Vyx77uCJsGIwnIfu4zfBwFR.jpg,1994,6.7
Renaissance Man,/uaiykEOEFs91WclowDhsVYNdGfX.jpg,1994,5.9
Rising Sun,/d07rjd7e54ClVLoixmf6alTiDDj.jpg,1993,5.8
The Road to Wellville,/3i5zFVewQMGlcPhsHoHmf0VHV02.jpg,1994,5.5
RoboCop 3,/9bRy74b1AZEJD5omzWPPAptPfa7.jpg,1993,4.2
Romeo Is Bleeding,/bb8Gtk8WlXkGzkwQuWspymr4if7.jpg,1993,5.7
Romper Stomper,/wW9J9InM3gdZS6vcoJVQJo9pIVj.jpg,1992,6.6
Ruby in Paradise,/aq5pptsg3ywtnZduKT7IfwGs1t2.jpg,1993,5.7
Rudy,/lkimdKMignuOmaZ3SmEtpvBTbdQ.jpg,1993,7.2
The Saint of Fort Washington,/8hLvln4x0zmRHxzDgdmBa2UioQ9.jpg,1993,4.9
Les Nuits Fauves,/i9Yg2QH13DfezpKVvdrl0Olpe9V.jpg,1992,6.2
The Scout,/wH9ruOd7hthlX0D9mdXnuIp8sL3.jpg,1994,5.4
Second Best,/f3uKBkqwE0Gj8lity7JR5E7sUpl.jpg,1994,5.9
The Secret Garden,/pI6J5nrFKh4GEUZ1eGP4AEVQOAN.jpg,1993,7.1
Serial Mom,/rH1TpgzOuZcjf6SpNTVMLs9GZUm.jpg,1994,6.4
The Shadow,/uk2DdXqdGiFfF5PrvvadQHKES1o.jpg,1994,5.4
Shadowlands,/bWFQadzdVWsHZOlGcJzILvdGZbQ.jpg,1993,6.8
Short Cuts,/op1Us7HA7bgkJqRUhcoZQrVBHzr.jpg,1993,6.9
A Simple Twist of Fate,/lxbPaaVF5zdknuf04iTDwQej7GM.jpg,1994,5.7
Sirens,/ch1xbOAsBCYWbBio6OaBzcCkmld.jpg,1993,5.3
Six Degrees of Separation,/uBbjfRWu5Z9YbzC1LyvA0o1DeyZ.jpg,1993,6.5
Sleepless in Seattle,/afkYP15OeUOD0tFEmj6VvejuOcz.jpg,1993,6.5
Sliver,/av21Dfu31DQPtp5jkorMMS58rQC.jpg,1993,4.9
Son in Law,/zVnzFkQqcPC1uxhAuIaWx4H0kEO.jpg,1993,5.6
So I Married an Axe Murderer,/3dkBFXZKlpdVizQkaQzRQgsUlcL.jpg,1993,6.1
Harem,/8XFdAiTnUFtKRh2SVI7TlRxV2Ed.jpg,1985,5.0
Super Mario Bros.,/bmv7fmcBFzjnJvirfAdZm75qERY.jpg,1993,4.0
Surviving the Game,/8SILtvmd0DCJeBTTWnwO7lur1S7.jpg,1994,6.1
Terminal Velocity,/iPcXoYCuRu92mQy0wfUCp3wqnmb.jpg,1994,5.0
Thirty Two Short Films About Glenn Gould,/ib8uIrU8QzoegCiKKGcMnUuCzBH.jpg,1993,7.0
Threesome,/sA5gVzzufDoPtS06ODuQFpVmXnA.jpg,1994,6.3
The Three Musketeers,/cQsjMRId7r61Nh0bwEtGzCvp9gS.jpg,1993,6.2
Tombstone,/xYVtxxQjY0ZT80mMu9kyz4A9QR6.jpg,1993,7.4
Trial by Jury,/qv6iQOtIbktcUZcE7VIoComjtMI.jpg,1994,5.7
The War Room,/3A0UjhIMqWivqtq5mXhidBaSZGg.jpg,1993,7.1
The Pagemaster,/yMnDgWeFQP903aPJvh5HAvyQycw.jpg,1994,6.2
"Paris, France",/aiJ6foo0jdOaJj3vnbxZTlI2JvX.jpg,1994,6.0
Killer,/z6R35t0hXAtLFbauhmsEaSVMBMf.jpg,1994,5.0
Welcome to the Dollhouse,/jvxLLHwpK52ZJUusd2RJv8oLHUJ.jpg,1995,6.9
Germinal,/uGDqQAosD7HDD1YZd5sgoSLoNfT.jpg,1993,6.3
Chasers,/j8Q7pQ27hvH54wpxJzIuQgQCdro.jpg,1994,4.9
Cronos,/6ZgqGgguuKU0Ba2aQOjzikbwnNQ.jpg,1993,6.4
Naked in New York,/k9dfMyKqAPxMF9Qelw0rvHbf34Z.jpg,1993,5.2
Kika,/fJxUeCERj8SnasyacGFVdQtptDx.jpg,1993,6.8
Bhaji on the Beach,/zX5SNsEByf7YgPqyliI5xBjVgnc.jpg,1994,5.4
Little Big League,/6C3I6GzyB778rlZ13uTJSzTENog.jpg,1994,6.0
Kådisbellan,/2ghEU2JcFqHGTNr9h7p17eC3zPA.jpg,1993,6.2
Io speriamo che me la cavo,/l5m4ZAGijWr43am5hWYf1T9cEDo.jpg,1992,7.1
Spanking the Monkey,/nr3KNkAu7tmiaBnNgxabrcyCLX0.jpg,1994,5.4
The Little Rascals,/bYpc0diOR3nk9yZeDXEHmsjuKjI.jpg,1994,6.3
Andre,/dB6aXyLns7nKsxcPAE5Dj40dNSx.jpg,1994,5.1
La scorta,/6yZoADfO79h6LhBoHgDEDySg4vH.jpg,1993,5.5
Princess Caraboo,/wABzjM2MTIcINrIGo2Ap3NIc8g7.jpg,1994,5.1
The Celluloid Closet,/yu7dybHQPXdmqmW7oPecaICo3Mr.jpg,1996,6.9
Métisse,/pyCu1ruuGpITUJ8Y7iinFZNJHJy.jpg,1993,6.4
Caro diario,/gdBqvbeQB9yRLEJu0L6fogR455Z.jpg,1993,6.8
The Brady Bunch Movie,/zqUFRgbHec3zEMI8jqzau5jYn8Z.jpg,1995,5.9
Home Alone,/8IWPBT1rkAaI8Kpk5V3WfQRklJ7.jpg,1990,7.1
Ghost,/rtxy3cplRFPUvruZajpcoxOQ7bi.jpg,1990,6.9
Dances with Wolves,/hpmclspug1I8EwKSWhL7pWWltA.jpg,1990,7.6
Tough and Deadly,/2NZiMx5PhtEgKFRnVzGkIWFdYRZ.jpg,1995,6.2
The Silence of the Lambs,/qjAyTj2BSth1EQ89vNfo0JYVPFN.jpg,1991,8.1
Окно в Париж,/m91eOM6qDDVrUkBjuWHeZsPBOPD.jpg,1993,6.0
The Wild Bunch,/zZhp7p8qvfVrSLKpOFHcKjpEj8f.jpg,1969,7.7
Love and a .45,/6ziFdFPGPa3iysyLgJbjrzLLpgw.jpg,1994,5.6
A Great Day in Harlem,/nQ0fed0gt6tpFg0keN16DxutRFj.jpg,1994,6.4
Bye Bye Love,/9yYX5kJ14z3WqXmiorvLtQNq8Lm.jpg,1995,6.1
One Fine Day,/yJETLNpYeEpDar7tJK1KedYGLgx.jpg,1996,6.1
Candyman: Farewell to the Flesh,/yYIMENwSbHM6mt3pSkoAV5RqSHR.jpg,1995,5.1
Heavy Metal,/aWDqK6EhzTRKE7WvZE737Fbeo9D.jpg,1981,6.3
Hellraiser: Bloodline,/gw8wzitvvPUX7pK6a56KPDbxFqB.jpg,1996,4.9
The Pallbearer,/zbgaHONbpNYrpBVdmKcj2MyTHtI.jpg,1996,4.8
Jane Eyre,/cAcTKmzDGv8xfVNfDMSUXR3qiMX.jpg,1996,7.0
Loaded,/gWrKqiETKq5W2iFhnqjcp6mPviq.jpg,1996,5.2
Pane e cioccolata,/avYBMsT8qj3A5xR68WAMvR5bLL6.jpg,1974,6.8
The Aristocats,/3LudCahifOrueMklYBxAXY2wpBg.jpg,1970,7.1
La flor de mi secreto,/ssWPuAaSbIwWczkKAfvk2hTAVoX.jpg,1995,6.8
Two Much,/pTnIGNlRn0aLe4xWVLpXLsnDmt2.jpg,1996,5.2
Ed,/gH56Ib8XoRUqYsEEaMRgzejkty9.jpg,1996,3.9
Schrei aus Stein,/459MeLTQMF9hlNvaHbUuBPIo5I6.jpg,1991,6.8
Ma saison préférée,/hmb9Iu6jzvV8jrIz4z73ZRWP91s.jpg,1993,6.2
Condition Red,/iPPiN40iiMVpHL0rfWxzVMLcYLV.jpg,1995,5.5
Asfour Stah,/uI7hb9flZetd0KZoN2BGHLq4uvZ.jpg,1990,6.8
A Thin Line Between Love and Hate,/sDDdImTQGeMYqSQgKNlZCrzmfgt.jpg,1996,5.8
The Last Supper,/7H68q5zKJBhrjKmsXSGfaCmkkmU.jpg,1995,6.5
Primal Fear,/jaDUxqDju6zqoADVKvZo2OunoRC.jpg,1996,7.4
Carried Away,/5O8xOTiyROkAeuPLVV2dO0eo28R.jpg,1996,5.7
All Dogs Go to Heaven 2,/4JClwkSL1L64bkExyuShmm8zHLR.jpg,1996,5.1
Land and Freedom,/6pBxruRCygxR4AcmilYr8YIe0a9.jpg,1995,6.9
Denise Calls Up,/y3Jzrup1AARl8TBaQPbTR1FRnx8.jpg,1995,6.3
Theodore Rex,/aQhmZkynXG7Gu3YGSmF9k2skL3W.jpg,1995,4.1
A Family Thing,/1FUTcckvJqdjAZkewfIYYj7fmOu.jpg,1996,5.7
Frisk,/q1qI7bxOUMUPxUUALkTjXa1EiCP.jpg,1996,4.7
Sgt. Bilko,/lP9i3lzCwz8mu8ynuzJJBu4Sa9u.jpg,1996,5.5
Jack & Sarah,/vK6fm3T3FZxzYT4jDirKBp0SCSL.jpg,1995,5.4
Girl 6,/iy0w5k8icgoBpbTi9JLqUiTSeCU.jpg,1996,5.8
Diabolique,/woBHA1Obn53zziO6h0N9340SGMv.jpg,1996,5.4
Un indien dans la ville,/y6gnqDDPPtGZomkkqWVc4wWM7wX.jpg,1994,6.0
Nelly & Monsieur Arnaud,/vtQl8XRlR0YRAHSZvBweMeePrVu.jpg,1996,6.9
Courage Under Fire,/lPAzGRgc2afaGsYwFX7Iez8gzmq.jpg,1996,6.2
Á köldum klaka,/4aytLuIicECojFIJCqaLk1fj1rf.jpg,1995,7.0
Moll Flanders,/xR1Whba2hyUpKCa0FE18hVCG9jb.jpg,1996,6.2
Das Superweib,/AbhMKCh3fV5PY2B9uSPF1DWEvq2.jpg,1996,5.6
삼공일 삼공이,/jQ2ZukcQMpVytK2uZHQs6az07ed.jpg,1995,6.2
Eddie,/xl4WRePyVL9GYEnGmOSKbU0Hd8g.jpg,1996,5.5
Yankee Zulu,/jO8pKUjBMqkaoBHY0EXLYWSmvth.jpg,1993,6.0
Plein soleil,/j4rWy2N6Aew0Az8KQkXiBvQog3E.jpg,1960,7.2
August,/lyLhUHsiZedxjQnjR41afnGBIGj.jpg,1996,5.7
Fear,/reA4wlTY9qGwryVftscFT2q0ZLK.jpg,1996,6.1
Kids in the Hall: Brain Candy,/lmqflLkz11OqcHVmj7JtGsFF6JX.jpg,1996,5.9
Faithful,/hGimJZmyw8SR27dxCoK6xIHiqKx.jpg,1996,5.4
Lust och fägring stor,/uJD0PvYGAa1IoZBsX4E6GQ4K2In.jpg,1995,6.1
Bloodsport II,/4jrgoLBgQgzeMZUCzSgy6SRWmf.jpg,1996,5.3
পথের পাঁচালী,/frZj5djlU9hFEjMcL21RJZVuG5O.jpg,1955,7.8
অপুর সংসার,/6Tz1Q69o2n3Zwb0ZffzPL0nFt2T.jpg,1959,8.0
Mystery Science Theater 3000: The Movie,/kBI3kM9kB5E97I7iwsG0z0WAQhb.jpg,1996,6.9
Space Jam,/bJhVLribUKCrKv1h1WFqv4QmRWM.jpg,1996,6.5
"Alphaville, une étrange aventure de Lemmy Caution",/fFJP3D5fJDFxN7ChqSye1DZ0fTL.jpg,1965,6.8
Coup de torchon,/4pOSyEPzj3CaJLaKh5bO3NKdA4W.jpg,1981,6.7
Tigrero: A Film That Was Never Made,/cQjmj5hMD8MXPFAQn2mHZRKtJiA.jpg,1994,6.8
Windows,/1JaMXfXuVfkt3QMATaZE1jblaKk.jpg,1980,5.9
It's My Party,/xoWV9Mv0dKV0h0AuIdGKHRvOk9Z.jpg,1996,6.1
Operation Dumbo Drop,/rHOyYYMSxMUcKFvX1qgV0wcpjf8.jpg,1995,4.8
Mrs. Winterbourne,/4XNWsXCv7vY04RzxyUrN7zWHlxU.jpg,1996,5.6
Solo,/qYKL8PCgQhZaGbyNJ7nWH0Tloy4.jpg,1996,4.3
The Substitute,/jlhe2SKWqW3F7BEQl3sOkgXLtkW.jpg,1996,5.8
True Crime,/5lxz78SFABXeT89Wcr7MHJXBDB5.jpg,1996,5.4
Feeling Minnesota,/t7s9kxuSXnf3GwpK2dMzwv4Xcnn.jpg,1996,5.6
Delta of Venus,/tV3GHas7BjqjNB6ta4SvL4TS6fv.jpg,1995,4.5
Angus,/71HAhRaGJmFQGwuvx6FOr8YO9NH.jpg,1995,6.7
Daens,/4fS6fxlj8drUKI17eBsDIm9mfF8.jpg,1992,6.6
Faces,/ufORkC9NfixbUxqQXI2VcNVKRZi.jpg,1968,7.0
Boys,/6VvXOemt5jSrwnH1aUmgKR5q7Rn.jpg,1996,5.5
The Quest,/z05SPecyjaryEedxX9noKQdqIFH.jpg,1996,5.3
Cosi,/uQWBJJZGXnaHJ0wLZwGnXlt1rAJ.jpg,1996,6.8
Sunset Park,/1vJ3QnfuVeqtHSglG3oUT6t86T3.jpg,1996,5.4
Mulholland Falls,/hZRbWIPqVlp1fslaAmC2WOWNjBU.jpg,1996,6.2
The Truth About Cats & Dogs,/zN4ffEQguITyRULhgxddNE6m8zd.jpg,1996,5.7
Oliver & Company,/m54pXsIUy3IJoaGhk3RwKsZQPG8.jpg,1988,6.5
Celtic Pride,/l0RS3MQgW1nBJBAX3kl910c0AGo.jpg,1996,5.0
Flipper,/eq1JsckI4W8m0ozFglRLPkoopkZ.jpg,1996,5.3
Captives,/hvwRp3e9hg4UkjlN2k9uhU041vl.jpg,1994,6.0
Of Love and Shadows,/uM64Zehu9W5Ix237Hz3WEl9a6i5.jpg,1994,4.8
Dead Man,/vGobIvxSiFvAmwqH8BlC3SpET0C.jpg,1995,7.2
Le Hussard sur le toit,/uT9rty5z1lyI7C0ScwS7XPX0pZX.jpg,1995,6.6
Switchblade Sisters,/sEYeoOBXAllmHynCNrNBEJjratp.jpg,1975,6.5
Boca a boca,/eOwQxoHcR1UGlwiqvUaaiC8F9DZ.jpg,1995,5.7
Les visiteurs,/tKCeoKQzf5kwaAMBkfhLyphuJeL.jpg,1993,7.1
Multiplicity,/lFbBQ55MkBxVxQPwALjzMu3y9rD.jpg,1996,5.5
The Great White Hype,/15x1IKSbzO3qX4191Wf9UpuwK8D.jpg,1996,5.2
Last Dance,/2yatMz23t6BpRcc7J47UhnFOPFI.jpg,1996,5.7
Cold Comfort Farm,/8kVQkrbrhfpkdZgYH5efOB8t6yK.jpg,1995,6.8
"Institute Benjamenta, or This Dream People Call Human Life",/w2bdb5sEwWMNHN08KntkS06z4wA.jpg,1995,7.3
Heaven's Prisoners,/tJ61l57S7iMiHgzZJHehpfxjt2V.jpg,1996,5.2
Original Gangstas,/fhTctx0RXY51rtLTcglwvhU1106.jpg,1996,5.7
Getting Away with Murder,/xwiZZv8jSPx4F1vvXoJthBY6FRb.jpg,1996,5.7
Dellamorte Dellamore,/v9yBEb4NU5P3LWm4kcJfq4qjUKg.jpg,1994,7.0
Twister,/tKdDCkmb6obEhWEMLgGUUz5nDNs.jpg,1996,6.1
Barb Wire,/7i4kiXdS79K39BTSYJskartxfe7.jpg,1996,4.0
GHOST IN THE SHELL,/9gC88zYUBARRSThcG93MvW14sqx.jpg,1995,7.8
Thinner,/wmnTIiRf3Nl5jhMlqLRXQY5msN6.jpg,1996,5.5
Spy Hard,/rYIqre2VJvykvXuQSVC0D3Hs4LU.jpg,1996,4.9
Force of Evil,/piKroeALv3ckaZe9QroagMDfVse.jpg,1948,6.5
The Stupids,/h6ApGOCL6G6ayrAMkw7ZrWyvoe3.jpg,1996,4.5
The Arrival,/7K7NExClVGDQMaHzj7gwx4mcJ40.jpg,1996,6.1
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,/tviJ68Wj4glQk3CPMvdvExYHxX.jpg,1964,8.0
Careful,/lQL7oJqTZdvjj9SE9prcgmIeYxo.jpg,1992,6.9
A Month by the Lake,/yujZIoJLebHbIKr9iHJccNFHG81.jpg,1995,6.8
Gold Diggers: The Secret of Bear Mountain,/2EZf5FKxGRswhOUHn9GM5yqRR0h.jpg,1995,5.8
Kim,/9KlWbUFqL1ROwNZSn1Vjw2KnIsn.jpg,1950,6.6
東邪西毒,/ir2277KpcFcJYZ0VApCXAi5hXm3.jpg,1994,7.0
Khomreh,/bWMc7hTWS9gZ4V45dyiqxdFhxFw.jpg,1994,6.9
